
time,ax,ay,az,wx,wy,wz
6.127,0.01,-0.04,0.01,0.01,0.02,0.00
6.127,0.01,-0.04,0.01,0.00,0.02,0.00
6.132,0.01,-0.04,0.01,0.00,0.02,0.00
6.132,-0.03,-0.01,0.00,0.00,0.02,0.00
6.132,-0.03,-0.01,0.00,0.00,0.01,0.00
6.135,-0.01,-0.05,-0.00,0.00,0.01,0.00
6.136,-0.01,-0.05,-0.00,0.00,0.01,0.00
6.139,-0.01,-0.05,-0.00,0.00,0.00,0.00
6.14,-0.01,-0.04,-0.00,0.00,0.00,0.00
6.14,-0.01,-0.04,-0.00,-0.00,0.00,0.00
6.142,-0.01,-0.04,-0.00,-0.00,-0.00,0.00
6.143,0.01,-0.03,0.02,-0.00,-0.00,0.00
6.16,0.01,-0.03,0.02,-0.00,-0.01,0.00
6.161,-0.01,-0.02,0.01,-0.00,-0.01,0.00
6.161,-0.01,-0.02,0.01,-0.00,-0.01,0.00
6.161,-0.01,-0.02,0.01,-0.00,-0.02,0.00
6.161,-0.03,-0.01,0.03,-0.00,-0.02,0.00
6.162,-0.03,-0.01,0.03,-0.00,-0.02,0.00
6.162,-0.03,0.00,0.02,-0.00,-0.02,0.00
6.162,-0.03,0.00,0.02,-0.00,-0.03,0.00
6.162,-0.03,0.00,0.02,-0.00,-0.03,0.00
6.163,-0.03,0.00,0.02,-0.00,-0.03,0.00
6.163,-0.01,0.02,0.02,-0.00,-0.03,0.00
6.163,-0.01,0.02,0.02,0.01,-0.04,0.00
6.163,-0.00,0.01,0.04,0.01,-0.04,0.00
6.166,-0.00,0.01,0.04,0.00,-0.04,0.00
6.167,-0.00,0.02,0.04,0.00,-0.04,0.00
6.167,-0.00,0.02,0.04,0.01,-0.04,0.00
6.177,-0.00,0.02,0.04,0.01,-0.04,0.00
6.178,-0.00,0.02,0.04,0.01,-0.04,0.00
6.178,0.01,0.03,0.05,0.01,-0.04,0.00
6.178,-0.00,0.03,0.04,0.01,-0.04,0.00
6.178,-0.00,0.03,0.04,0.01,-0.04,0.00
6.179,-0.00,0.03,0.04,0.02,-0.04,0.00
6.179,0.00,0.02,0.04,0.02,-0.04,0.00
6.179,0.00,0.02,0.04,0.02,-0.04,0.00
6.182,0.00,0.02,0.04,0.02,-0.04,0.01
6.184,-0.02,0.02,0.05,0.02,-0.04,0.01
6.186,-0.02,0.02,0.05,0.03,-0.03,0.00
6.187,-0.02,0.02,0.05,0.03,-0.03,0.00
6.188,0.02,0.02,0.05,0.03,-0.03,0.00
6.19,0.02,0.02,0.05,0.03,-0.03,0.00
6.191,0.02,0.02,0.05,0.04,-0.03,0.00
6.191,0.05,-0.00,0.03,0.04,-0.03,0.00
6.195,0.05,-0.00,0.03,0.04,-0.02,0.00
6.196,0.05,0.00,0.03,0.04,-0.02,0.00
6.198,0.05,0.00,0.03,0.04,-0.02,0.00
6.199,0.05,0.00,0.03,0.04,-0.01,0.00
6.199,0.06,-0.00,-0.01,0.04,-0.01,0.00
6.202,0.06,-0.00,-0.01,0.04,-0.01,-0.00
6.202,0.06,0.00,-0.01,0.04,-0.01,-0.00
6.207,0.05,0.02,-0.06,0.04,-0.01,-0.00
6.21,0.05,0.02,-0.06,0.04,-0.01,0.00
6.211,0.05,0.02,-0.06,0.04,-0.01,-0.00
6.211,0.05,0.01,-0.05,0.04,-0.01,-0.00
6.212,0.05,0.01,-0.05,0.04,-0.00,-0.00
6.212,0.05,0.01,-0.05,0.04,-0.00,-0.00
6.215,0.04,-0.01,-0.06,0.04,-0.00,-0.00
6.215,0.04,-0.01,-0.06,0.04,0.00,-0.00
6.22,0.04,-0.01,-0.06,0.04,0.00,-0.00
6.22,0.04,-0.01,-0.06,0.04,0.01,-0.00
6.221,0.03,0.01,-0.07,0.04,0.01,-0.00
6.223,0.03,0.01,-0.07,0.03,0.01,-0.00
6.224,0.05,0.01,-0.08,0.03,0.01,-0.00
6.227,0.05,0.01,-0.08,0.03,0.01,0.00
6.227,0.03,0.01,-0.10,0.03,0.01,0.00
6.227,0.03,0.01,-0.10,0.03,0.01,-0.00
6.231,0.03,0.01,-0.10,0.03,0.01,-0.00
6.231,0.00,0.02,-0.12,0.03,0.01,-0.00
6.231,0.00,0.02,-0.12,0.03,0.01,-0.00
6.236,0.01,0.02,-0.09,0.03,0.01,-0.00
6.236,0.01,0.02,-0.09,0.03,0.01,-0.00
6.24,0.01,0.02,-0.09,0.02,0.01,-0.00
6.24,0.00,0.02,-0.11,0.02,0.01,-0.00
6.24,0.00,0.02,-0.11,0.02,0.02,0.00
6.242,0.00,0.02,-0.11,0.02,0.02,0.00
6.243,-0.01,0.04,-0.09,0.02,0.02,0.00
6.246,-0.01,0.04,-0.09,0.02,0.02,0.00
6.248,-0.02,0.04,-0.09,0.02,0.02,0.00
6.248,-0.02,0.04,-0.09,0.02,0.02,0.00
6.251,-0.02,0.04,-0.09,0.02,0.02,0.00
6.251,-0.02,0.04,-0.09,0.01,0.03,0.00
6.251,-0.01,0.04,-0.11,0.01,0.03,0.00
6.256,-0.01,0.04,-0.11,0.01,0.03,0.00
6.257,0.00,0.05,-0.08,0.01,0.03,0.00
6.259,0.00,0.05,-0.08,0.01,0.03,0.01
6.26,0.01,0.01,-0.08,0.01,0.03,0.01
6.26,0.01,0.01,-0.08,0.01,0.03,0.01
6.264,0.01,0.01,-0.08,0.01,0.03,0.01
6.264,0.01,0.04,-0.07,0.01,0.03,0.01
6.267,0.01,0.04,-0.07,0.01,0.03,0.00
6.267,0.01,0.04,-0.07,0.01,0.04,0.01
6.268,0.03,0.01,-0.09,0.01,0.04,0.01
6.271,0.03,0.01,-0.09,0.01,0.04,0.01
6.273,0.03,0.01,-0.09,0.01,0.04,0.01
6.274,0.04,0.02,-0.08,0.01,0.04,0.01
6.276,0.04,0.02,-0.08,0.01,0.04,0.01
6.276,0.06,0.01,-0.07,0.01,0.04,0.01
6.278,0.06,0.01,-0.07,0.01,0.04,0.01
6.279,0.06,0.01,-0.07,0.01,0.04,0.00
6.28,0.04,-0.01,-0.09,0.01,0.04,0.00
6.283,0.04,-0.01,-0.09,0.01,0.04,0.00
6.284,0.03,-0.02,-0.10,0.01,0.04,0.00
6.287,0.03,-0.02,-0.10,0.01,0.04,0.00
6.288,0.03,-0.02,-0.10,0.01,0.04,0.00
6.288,0.04,-0.02,-0.10,0.01,0.04,0.00
6.29,0.04,-0.02,-0.10,0.00,0.04,0.00
6.291,0.06,-0.02,-0.09,0.00,0.04,0.00
6.292,0.06,-0.02,-0.09,0.00,0.03,0.00
6.296,0.06,-0.02,-0.09,0.00,0.03,0.00
6.296,0.07,-0.02,-0.09,0.00,0.03,0.00
6.299,0.07,-0.02,-0.09,-0.00,0.03,0.00
6.317,0.05,0.01,-0.08,-0.00,0.03,0.00
6.317,0.05,0.01,-0.08,-0.00,0.03,0.00
6.317,0.05,0.01,-0.08,-0.00,0.03,0.00
6.318,0.06,0.01,-0.11,-0.00,0.03,0.00
6.318,0.06,0.01,-0.08,-0.00,0.03,0.00
6.318,0.06,0.01,-0.08,-0.00,0.03,0.00
6.318,0.06,0.01,-0.08,-0.00,0.03,0.00
6.318,0.06,0.01,-0.08,-0.01,0.02,0.00
6.318,0.06,0.01,-0.08,-0.01,0.02,0.00
6.318,0.06,0.02,-0.08,-0.01,0.02,0.00
6.318,0.06,0.02,-0.08,-0.01,0.02,-0.00
6.319,0.06,0.04,-0.08,-0.01,0.02,-0.00
6.319,0.06,0.04,-0.08,-0.01,0.02,-0.00
6.325,0.06,0.04,-0.08,-0.01,0.01,-0.00
6.325,0.06,0.02,-0.08,-0.01,0.01,-0.00
6.326,0.06,0.02,-0.08,-0.01,0.01,-0.00
6.326,0.06,0.02,-0.07,-0.01,0.01,-0.00
6.326,0.06,0.02,-0.07,-0.01,0.01,-0.00
6.331,0.06,0.02,-0.07,-0.02,-0.00,-0.00
6.332,0.03,-0.00,-0.06,-0.02,-0.00,-0.00
6.332,0.03,-0.00,-0.06,-0.02,-0.01,-0.00
6.332,0.03,-0.00,-0.06,-0.01,-0.01,-0.00
6.332,0.06,-0.02,-0.06,-0.01,-0.01,-0.00
6.334,0.06,-0.02,-0.06,-0.02,-0.02,-0.00
6.334,0.05,-0.02,-0.06,-0.02,-0.02,-0.00
6.339,0.05,-0.02,-0.06,-0.02,-0.02,-0.00
6.339,0.05,-0.01,-0.05,-0.02,-0.02,-0.00
6.339,0.05,-0.01,-0.05,-0.02,-0.02,-0.01
6.342,0.05,-0.01,-0.05,-0.02,-0.03,-0.01
6.342,0.03,-0.02,-0.04,-0.02,-0.03,-0.01
6.344,0.03,-0.02,-0.04,-0.02,-0.03,-0.01
6.346,0.03,-0.02,-0.04,-0.02,-0.04,-0.01
6.346,0.00,0.01,-0.03,-0.02,-0.04,-0.01
6.348,0.00,0.01,-0.03,-0.02,-0.04,-0.01
6.351,-0.01,-0.02,-0.01,-0.02,-0.04,-0.01
6.351,-0.01,-0.02,-0.01,-0.02,-0.05,-0.01
6.358,-0.01,-0.02,-0.00,-0.02,-0.05,-0.01
6.358,-0.01,-0.02,-0.00,-0.02,-0.05,-0.01
6.358,-0.01,-0.02,-0.00,-0.02,-0.06,-0.00
6.361,-0.01,-0.02,-0.00,-0.02,-0.06,-0.00
6.361,-0.01,-0.02,-0.00,-0.02,-0.06,-0.01
6.361,-0.02,-0.02,0.00,-0.02,-0.06,-0.01
6.365,-0.03,-0.02,0.00,-0.02,-0.06,-0.01
6.365,-0.03,-0.02,0.00,-0.02,-0.06,-0.01
6.369,-0.03,-0.02,0.00,-0.02,-0.07,-0.01
6.369,-0.03,0.01,0.03,-0.02,-0.07,-0.01
6.369,-0.03,0.01,0.03,-0.02,-0.07,-0.00
6.373,-0.06,0.00,0.02,-0.02,-0.07,-0.00
6.373,-0.06,0.00,0.02,-0.02,-0.07,-0.01
6.377,-0.03,0.02,0.02,-0.02,-0.07,-0.01
6.377,-0.03,0.02,0.02,-0.02,-0.07,-0.01
6.377,-0.03,0.02,0.02,-0.02,-0.07,-0.00
6.381,-0.03,0.02,0.02,-0.02,-0.07,-0.00
6.381,-0.04,-0.00,0.02,-0.02,-0.07,-0.00
6.381,-0.04,-0.00,0.02,-0.01,-0.06,-0.00
6.385,-0.05,0.01,0.04,-0.01,-0.06,-0.00
6.385,-0.05,0.01,0.04,-0.01,-0.06,-0.00
6.388,-0.04,0.00,0.03,-0.01,-0.06,-0.00
6.388,-0.04,0.00,0.03,-0.01,-0.06,-0.00
6.389,-0.04,0.00,0.03,-0.01,-0.06,-0.00
6.393,-0.05,0.01,0.03,-0.01,-0.06,-0.00
6.393,-0.05,0.01,0.03,-0.01,-0.06,-0.00
6.397,-0.05,0.01,0.03,-0.01,-0.05,-0.00
6.397,-0.06,-0.00,0.02,-0.01,-0.05,-0.00
6.397,-0.06,-0.00,0.02,-0.01,-0.05,-0.00
6.401,-0.06,-0.00,0.02,-0.01,-0.04,-0.00
6.401,-0.07,-0.01,0.03,-0.01,-0.04,-0.00
6.402,-0.07,-0.01,0.03,-0.01,-0.04,-0.00
6.405,-0.06,0.00,0.02,-0.01,-0.04,-0.00
6.405,-0.06,0.00,0.02,-0.01,-0.04,-0.00
6.408,-0.06,0.00,0.02,-0.01,-0.03,-0.00
6.409,-0.04,-0.01,0.02,-0.01,-0.03,-0.00
6.409,-0.04,-0.01,0.02,-0.00,-0.03,-0.00
6.413,-0.05,0.01,0.03,-0.00,-0.03,-0.00
6.413,-0.05,0.01,0.03,-0.00,-0.02,-0.00
6.417,-0.06,0.01,-0.00,-0.00,-0.02,-0.00
6.417,-0.06,0.01,-0.00,-0.00,-0.02,0.00
6.417,-0.06,0.01,-0.00,-0.00,-0.02,0.00
6.421,-0.06,0.01,0.02,-0.00,-0.02,0.00
6.421,-0.06,0.01,0.02,-0.00,-0.01,0.00
6.421,-0.06,0.01,0.02,-0.00,-0.01,0.00
6.426,-0.04,0.02,0.00,-0.00,-0.01,0.00
6.427,-0.04,0.02,0.00,-0.00,-0.00,0.00
6.429,-0.04,0.02,0.00,-0.01,-0.00,0.00
6.43,-0.04,0.02,0.00,-0.01,0.01,0.00
6.43,-0.05,0.01,-0.00,-0.01,0.01,0.00
6.433,-0.02,-0.00,0.02,-0.01,0.01,0.00
6.433,-0.02,-0.00,0.02,-0.01,0.01,0.00
6.436,-0.02,0.00,-0.02,-0.01,0.01,0.00
6.437,-0.02,0.00,-0.02,-0.01,0.01,0.00
6.437,-0.02,0.00,-0.02,-0.01,0.02,0.00
6.441,-0.03,-0.02,0.01,-0.01,0.02,0.00
6.442,-0.03,-0.02,0.01,-0.01,0.02,0.00
6.442,-0.03,-0.02,0.01,-0.01,0.02,0.00
6.444,-0.03,-0.01,0.01,-0.01,0.02,0.00
6.444,-0.03,-0.01,0.01,-0.00,0.03,0.00
6.449,-0.03,-0.01,0.01,-0.01,0.03,0.00
6.449,-0.01,0.01,0.02,-0.01,0.03,0.00
6.449,-0.01,0.01,0.02,-0.00,0.03,0.00
6.452,-0.01,0.01,0.02,-0.00,0.04,0.01
6.467,-0.00,-0.01,0.02,-0.00,0.04,0.01
6.467,0.02,-0.02,0.04,-0.00,0.04,0.01
6.467,0.02,-0.02,0.04,-0.00,0.04,0.00
6.467,0.02,-0.02,0.04,0.00,0.04,0.00
6.467,-0.00,-0.01,0.04,0.00,0.04,0.00
6.467,-0.00,-0.01,0.04,0.00,0.05,0.00
6.467,-0.00,-0.01,0.04,0.01,0.05,0.00
6.468,0.03,-0.02,0.04,0.01,0.05,0.00
6.468,0.03,-0.02,0.04,0.01,0.05,0.00
6.469,0.03,-0.02,0.04,0.01,0.05,0.00
6.47,0.03,-0.03,0.05,0.01,0.05,0.00
6.471,0.03,-0.03,0.05,0.01,0.05,0.00
6.474,0.03,-0.03,0.05,0.01,0.05,0.00
6.474,0.03,-0.03,0.06,0.01,0.05,0.00
6.477,0.03,-0.03,0.06,0.01,0.05,0.00
6.477,0.02,0.01,0.04,0.01,0.05,0.00
6.477,0.02,0.01,0.04,0.02,0.05,0.00
6.48,0.03,-0.01,0.03,0.02,0.05,0.00
6.481,0.03,-0.01,0.03,0.02,0.05,0.00
6.481,0.03,-0.01,0.03,0.02,0.05,0.00
6.484,0.03,-0.00,0.03,0.02,0.05,0.00
6.484,0.03,-0.00,0.03,0.02,0.05,0.00
6.488,0.03,-0.00,0.03,0.02,0.05,0.00
6.488,0.04,0.00,0.03,0.02,0.05,0.00
6.488,0.04,0.00,0.03,0.03,0.04,0.00
6.492,0.04,0.00,0.03,0.02,0.05,0.00
6.492,0.04,0.01,0.03,0.02,0.05,0.00
6.496,0.04,0.00,0.02,0.02,0.05,0.00
6.497,0.04,0.00,0.02,0.02,0.04,0.00
6.497,0.04,0.00,0.02,0.03,0.04,0.00
6.5,0.07,-0.03,0.01,0.03,0.04,0.00
6.501,0.07,-0.03,0.01,0.03,0.04,0.00
6.501,0.07,-0.03,0.01,0.03,0.04,0.00
6.504,0.06,-0.03,-0.03,0.03,0.04,0.00
6.505,0.06,-0.03,-0.03,0.03,0.04,0.00
6.508,0.06,-0.03,-0.03,0.03,0.04,0.00
6.509,0.06,-0.03,-0.03,0.03,0.04,0.00
6.512,0.06,-0.03,-0.03,0.03,0.04,0.00
6.517,0.06,-0.03,-0.03,0.03,0.04,0.00
6.517,0.06,-0.03,-0.03,0.03,0.04,-0.00
6.517,0.04,0.00,-0.04,0.03,0.04,-0.00
6.517,0.05,-0.03,-0.04,0.03,0.04,-0.00
6.517,0.08,-0.03,-0.06,0.03,0.04,-0.00
6.524,0.08,-0.03,-0.06,0.02,0.04,-0.00
6.524,0.08,-0.03,-0.06,0.02,0.04,-0.00
6.524,0.05,-0.02,-0.07,0.02,0.04,-0.00
6.525,0.05,-0.02,-0.07,0.02,0.04,-0.00
6.525,0.07,-0.06,-0.07,0.02,0.04,-0.00
6.528,0.07,-0.05,-0.08,0.02,0.04,-0.00
6.528,0.07,-0.05,-0.08,0.02,0.03,-0.00
6.528,0.07,-0.05,-0.08,0.02,0.03,-0.00
6.532,0.09,-0.07,-0.08,0.02,0.03,-0.00
6.533,0.09,-0.07,-0.08,0.02,0.03,-0.00
6.536,0.07,-0.05,-0.07,0.02,0.03,-0.00
6.537,0.07,-0.05,-0.07,0.02,0.03,-0.00
6.537,0.07,-0.05,-0.07,0.02,0.03,-0.00
6.54,0.08,-0.09,-0.06,0.02,0.03,-0.00
6.541,0.08,-0.09,-0.06,0.02,0.03,-0.01
6.541,0.08,-0.09,-0.06,0.02,0.03,-0.01
6.544,0.07,-0.07,-0.07,0.02,0.03,-0.01
6.545,0.07,-0.07,-0.07,0.02,0.03,-0.00
6.546,0.07,-0.07,-0.07,0.02,0.03,-0.00
6.546,0.04,-0.07,-0.07,0.02,0.03,-0.00
6.549,0.04,-0.07,-0.07,0.01,0.02,-0.00
6.552,0.04,-0.07,-0.07,0.02,0.02,-0.00
6.552,0.04,-0.05,-0.06,0.02,0.02,-0.00
6.557,0.04,-0.05,-0.06,0.02,0.02,-0.00
6.558,0.05,-0.06,-0.05,0.02,0.02,-0.00
6.558,0.05,-0.06,-0.05,0.02,0.02,-0.00
6.561,0.03,-0.04,-0.07,0.02,0.02,-0.00
6.561,0.03,-0.04,-0.07,0.02,0.01,-0.01
6.561,0.03,-0.04,-0.07,0.01,0.01,-0.01
6.564,0.05,-0.01,-0.05,0.01,0.01,-0.01
6.565,0.05,-0.01,-0.05,0.01,0.01,-0.01
6.568,0.02,-0.00,-0.05,0.01,0.01,-0.01
6.569,0.02,-0.00,-0.05,0.01,0.00,-0.01
6.569,0.02,-0.00,-0.05,0.01,0.00,-0.01
6.572,0.01,0.01,-0.05,0.01,0.00,-0.01
6.572,0.01,0.01,-0.05,0.01,-0.00,-0.01
6.577,-0.01,0.02,-0.05,0.01,-0.00,-0.01
6.577,-0.01,0.02,-0.05,0.01,-0.01,-0.01
6.577,-0.01,0.02,-0.05,0.01,-0.01,-0.01
6.581,-0.03,0.06,-0.05,0.01,-0.01,-0.01
6.581,-0.03,0.06,-0.05,0.01,-0.01,-0.01
6.582,-0.03,0.06,-0.05,0.01,-0.01,-0.01
6.585,-0.07,0.06,-0.01,0.01,-0.01,-0.01
6.585,-0.07,0.06,-0.01,0.01,-0.02,-0.01
6.589,-0.07,0.06,-0.01,0.01,-0.02,-0.01
6.589,-0.07,0.05,-0.02,0.01,-0.02,-0.01
6.589,-0.07,0.05,-0.02,0.01,-0.02,-0.01
6.593,-0.07,0.05,-0.02,0.01,-0.03,-0.01
6.594,-0.08,0.05,-0.03,0.01,-0.03,-0.01
6.596,-0.08,0.05,-0.03,0.00,-0.03,-0.01
6.597,-0.09,0.03,-0.00,0.00,-0.03,-0.01
6.597,-0.09,0.03,-0.00,0.00,-0.03,-0.01
6.601,-0.09,0.03,-0.00,0.00,-0.04,-0.01
6.602,-0.11,0.03,-0.03,0.00,-0.04,-0.01
6.602,-0.11,0.03,-0.03,-0.00,-0.04,-0.01
6.605,-0.13,0.03,-0.02,-0.00,-0.04,-0.01
6.606,-0.13,0.03,-0.02,0.00,-0.04,-0.01
6.622,-0.13,0.01,-0.03,0.00,-0.04,-0.01
6.622,-0.13,0.01,-0.03,0.00,-0.04,-0.01
6.622,-0.13,0.01,-0.03,0.00,-0.04,-0.01
6.622,-0.11,0.01,-0.03,0.00,-0.04,-0.01
6.623,-0.11,0.01,-0.03,0.00,-0.04,-0.01
6.623,-0.13,0.02,0.01,0.00,-0.04,-0.01
6.623,-0.13,0.02,0.01,0.00,-0.04,-0.01
6.623,-0.13,0.02,0.01,0.00,-0.04,-0.01
6.623,-0.13,0.02,0.01,0.01,-0.03,-0.01
6.623,-0.15,0.03,-0.00,0.01,-0.03,-0.01
6.623,-0.15,0.03,-0.00,0.01,-0.03,-0.00
6.625,-0.14,0.05,0.01,0.01,-0.03,-0.00
6.625,-0.14,0.05,0.01,0.01,-0.02,-0.00
6.629,-0.15,0.05,0.02,0.01,-0.02,-0.00
6.629,-0.15,0.05,0.02,0.02,-0.02,-0.01
6.63,-0.15,0.05,0.02,0.02,-0.01,-0.00
6.632,-0.15,0.05,0.02,0.03,0.00,-0.00
6.632,-0.14,0.06,0.04,0.03,0.00,-0.00
6.637,-0.15,0.05,0.04,0.03,0.00,-0.00
6.637,-0.15,0.05,0.04,0.04,0.01,-0.00
6.638,-0.15,0.05,0.04,0.04,0.02,-0.00
6.64,-0.13,0.03,0.04,0.04,0.02,-0.00
6.641,-0.13,0.03,0.04,0.05,0.03,-0.00
6.641,-0.13,0.03,0.04,0.06,0.04,-0.01
6.644,-0.12,0.03,0.04,0.06,0.04,-0.01
6.644,-0.12,0.03,0.04,0.06,0.05,-0.00
6.648,-0.12,0.03,0.04,0.06,0.06,-0.00
6.648,-0.09,0.02,0.01,0.06,0.06,-0.00
6.648,-0.09,0.02,0.01,0.07,0.07,-0.00
6.652,-0.09,0.02,0.01,0.07,0.08,-0.00
6.653,-0.11,0.02,-0.01,0.07,0.08,-0.00
6.659,-0.12,0.03,-0.04,0.07,0.08,-0.00
6.659,-0.12,0.03,-0.04,0.07,0.09,-0.00
6.659,-0.12,0.03,-0.04,0.08,0.10,-0.00
6.668,-0.12,0.03,-0.04,0.08,0.10,-0.00
6.668,-0.12,0.03,-0.04,0.08,0.11,-0.00
6.67,-0.12,-0.01,-0.07,0.08,0.11,-0.00
6.67,-0.14,-0.03,-0.09,0.08,0.11,-0.00
6.67,-0.12,-0.01,-0.11,0.08,0.11,-0.00
6.67,-0.12,-0.01,-0.11,0.08,0.11,-0.00
6.67,-0.12,-0.01,-0.11,0.08,0.11,0.00
6.67,-0.12,-0.01,-0.11,0.08,0.12,0.00
6.672,-0.12,-0.01,-0.11,0.08,0.12,0.00
6.675,-0.11,-0.01,-0.13,0.08,0.12,0.00
6.676,-0.12,-0.01,-0.15,0.08,0.12,0.00
6.676,-0.12,-0.01,-0.15,0.08,0.12,0.00
6.677,-0.12,-0.01,-0.15,0.07,0.12,0.00
6.681,-0.12,-0.01,-0.15,0.07,0.12,0.01
6.681,-0.10,-0.04,-0.17,0.07,0.12,0.01
6.681,-0.10,-0.04,-0.17,0.07,0.12,0.01
6.684,-0.10,-0.03,-0.19,0.07,0.12,0.01
6.684,-0.10,-0.03,-0.19,0.06,0.12,0.01
6.689,-0.10,-0.03,-0.19,0.06,0.12,0.01
6.689,-0.08,-0.05,-0.19,0.06,0.12,0.01
6.689,-0.08,-0.05,-0.19,0.05,0.12,0.01
6.693,-0.06,-0.04,-0.22,0.05,0.12,0.01
6.693,-0.06,-0.04,-0.22,0.05,0.11,0.01
6.697,-0.06,-0.04,-0.22,0.05,0.11,0.01
6.698,-0.04,-0.04,-0.19,0.05,0.11,0.01
6.698,-0.04,-0.04,-0.19,0.04,0.10,0.01
6.7,-0.02,-0.03,-0.20,0.04,0.10,0.01
6.701,-0.02,-0.03,-0.20,0.04,0.10,0.01
6.701,-0.02,-0.03,-0.20,0.03,0.10,0.02
6.704,-0.01,-0.01,-0.22,0.03,0.10,0.02
6.705,-0.01,-0.01,-0.22,0.03,0.09,0.02
6.708,-0.01,-0.01,-0.22,0.03,0.08,0.02
6.709,0.02,-0.02,-0.20,0.03,0.08,0.02
6.709,0.02,-0.02,-0.20,0.03,0.08,0.02
6.714,0.06,0.01,-0.20,0.03,0.08,0.02
6.714,0.06,0.01,-0.20,0.02,0.07,0.01
6.717,0.09,0.01,-0.20,0.02,0.07,0.01
6.717,0.09,0.01,-0.20,0.02,0.07,0.01
6.718,0.09,0.01,-0.20,0.01,0.06,0.01
6.721,0.09,0.01,-0.20,0.01,0.06,0.01
6.722,0.12,-0.00,-0.20,0.01,0.06,0.01
6.722,0.12,-0.00,-0.20,0.01,0.05,0.01
6.725,0.12,0.01,-0.19,0.01,0.05,0.01
6.726,0.12,0.01,-0.19,0.00,0.05,0.01
6.73,0.12,0.01,-0.19,0.00,0.04,0.01
6.73,0.12,0.01,-0.18,0.00,0.04,0.01
6.73,0.12,0.01,-0.18,-0.00,0.03,0.00
6.733,0.13,-0.01,-0.19,-0.00,0.03,0.00
6.733,0.13,-0.01,-0.19,-0.00,0.03,0.00
6.738,0.13,-0.01,-0.19,-0.01,0.02,-0.00
6.739,0.14,-0.03,-0.16,-0.01,0.02,-0.00
6.739,0.14,-0.03,-0.16,-0.01,0.02,-0.00
6.742,0.14,-0.03,-0.16,-0.01,0.01,-0.01
6.742,0.14,-0.03,-0.16,-0.01,0.00,-0.01
6.743,0.16,-0.03,-0.15,-0.01,0.00,-0.01
6.744,0.17,-0.04,-0.14,-0.01,0.00,-0.01
6.745,0.17,-0.04,-0.14,-0.01,-0.00,-0.01
6.747,0.16,-0.03,-0.10,-0.01,-0.00,-0.01
6.747,0.16,-0.03,-0.10,-0.01,-0.01,-0.01
6.748,0.16,-0.03,-0.10,-0.01,-0.02,-0.01
6.753,0.15,-0.04,-0.11,-0.01,-0.02,-0.01
6.753,0.15,-0.04,-0.11,-0.01,-0.02,-0.02
6.757,0.15,-0.04,-0.11,-0.01,-0.03,-0.02
6.757,0.09,-0.01,-0.08,-0.01,-0.03,-0.02
6.757,0.09,-0.01,-0.08,-0.01,-0.03,-0.02
6.762,0.09,-0.01,-0.08,-0.01,-0.04,-0.02
6.78,0.09,-0.01,-0.08,-0.01,-0.04,-0.02
6.78,0.10,-0.02,-0.08,-0.01,-0.04,-0.02
6.781,0.08,-0.02,-0.06,-0.01,-0.04,-0.02
6.781,0.08,-0.02,-0.06,-0.01,-0.05,-0.02
6.781,0.08,-0.02,-0.06,-0.00,-0.06,-0.02
6.781,0.05,0.04,-0.04,-0.00,-0.06,-0.02
6.782,0.05,0.04,-0.04,-0.00,-0.06,-0.02
6.782,0.05,0.04,-0.04,-0.00,-0.06,-0.02
6.782,-0.01,0.03,-0.03,-0.00,-0.06,-0.02
6.783,-0.01,0.03,-0.03,-0.00,-0.07,-0.03
6.783,-0.02,0.06,-0.02,-0.00,-0.07,-0.03
6.783,-0.02,0.06,-0.02,0.00,-0.07,-0.03
6.783,-0.02,0.06,-0.02,0.01,-0.08,-0.03
6.784,-0.02,0.06,-0.02,0.01,-0.08,-0.03
6.784,-0.05,0.08,-0.04,0.01,-0.08,-0.03
6.784,-0.05,0.08,-0.04,0.01,-0.08,-0.03
6.784,-0.06,0.09,-0.00,0.01,-0.08,-0.03
6.792,-0.06,0.09,-0.00,0.01,-0.09,-0.03
6.796,-0.09,0.11,-0.01,0.01,-0.09,-0.03
6.796,-0.09,0.11,-0.01,0.02,-0.09,-0.03
6.796,-0.09,0.11,-0.01,0.02,-0.09,-0.03
6.796,-0.11,0.12,0.00,0.02,-0.09,-0.03
6.796,-0.10,0.10,-0.00,0.02,-0.09,-0.03
6.796,-0.10,0.10,-0.00,0.02,-0.10,-0.03
6.797,-0.10,0.10,-0.00,0.02,-0.10,-0.03
6.8,-0.12,0.07,-0.04,0.02,-0.10,-0.03
6.8,-0.12,0.07,-0.04,0.02,-0.10,-0.03
6.801,-0.12,0.07,-0.04,0.02,-0.10,-0.03
6.804,-0.16,0.09,-0.03,0.02,-0.10,-0.03
6.804,-0.16,0.09,-0.03,0.02,-0.10,-0.03
6.808,-0.16,0.09,-0.03,0.02,-0.10,-0.03
6.809,-0.16,0.06,-0.03,0.02,-0.10,-0.03
6.809,-0.16,0.06,-0.03,0.02,-0.10,-0.03
6.812,-0.14,0.04,-0.04,0.02,-0.10,-0.03
6.813,-0.14,0.04,-0.04,0.03,-0.10,-0.03
6.817,-0.15,0.02,-0.04,0.03,-0.10,-0.03
6.817,-0.15,0.02,-0.04,0.02,-0.09,-0.02
6.818,-0.15,0.02,-0.04,0.02,-0.09,-0.02
6.82,-0.15,0.02,-0.04,0.02,-0.09,-0.02
