
time,ax,ay,az,wx,wy,wz
0.129994,-0.1740,-0.8225,-2.5961,0.2644,0.6311,-0.2463
0.130549,-0.1433,-0.8197,-2.5597,0.2644,0.6311,-0.2463
0.130910,-0.1433,-0.8197,-2.5597,0.2644,0.6311,-0.2463
0.131131,-0.1433,-0.8197,-2.5597,0.2717,0.6703,-0.2376
0.131404,-0.0789,-0.8312,-2.5801,0.2717,0.6703,-0.2376
0.133044,-0.0789,-0.8312,-2.5801,0.2717,0.6703,-0.2376
0.133491,-0.0789,-0.8312,-2.5801,0.2815,0.7143,-0.2328
0.133829,0.0103,-0.8888,-2.5313,0.2815,0.7143,-0.2328
0.141639,0.0103,-0.8888,-2.5313,0.2815,0.7143,-0.2328
0.142251,0.0103,-0.8888,-2.5313,0.2900,0.7631,-0.2303
0.142717,0.1094,-0.8937,-2.5300,0.2900,0.7631,-0.2303
0.143047,0.1094,-0.8937,-2.5300,0.2900,0.7631,-0.2303
0.143273,0.1094,-0.8937,-2.5300,0.3010,0.8108,-0.2291
0.143601,0.2506,-0.9366,-2.5204,0.3010,0.8108,-0.2291
0.143955,0.2506,-0.9366,-2.5204,0.3010,0.8108,-0.2291
0.144178,0.2506,-0.9366,-2.5204,0.3120,0.8657,-0.2315
0.144462,0.3758,-0.9849,-2.4995,0.3120,0.8657,-0.2315
0.144817,0.3758,-0.9849,-2.4995,0.3120,0.8657,-0.2315
0.145034,0.3758,-0.9849,-2.4995,0.3217,0.9219,-0.2388
0.145324,0.5191,-1.0333,-2.5402,0.3217,0.9219,-0.2388
0.145727,0.5191,-1.0333,-2.5402,0.3217,0.9219,-0.2388
0.145982,0.5191,-1.0333,-2.5402,0.3327,0.9818,-0.2498
0.146288,0.6527,-1.0888,-2.5324,0.3327,0.9818,-0.2498
0.148071,0.6527,-1.0888,-2.5324,0.3327,0.9818,-0.2498
0.148323,0.6527,-1.0888,-2.5324,0.3414,1.0442,-0.2646
0.148705,0.7956,-1.1093,-2.5331,0.3414,1.0442,-0.2646
0.149928,0.7956,-1.1093,-2.5331,0.3414,1.0442,-0.2646
0.150175,0.7956,-1.1093,-2.5331,0.3512,1.1040,-0.2841
0.150519,0.9529,-1.1480,-2.5724,0.3512,1.1040,-0.2841
0.153644,0.9529,-1.1480,-2.5724,0.3512,1.1040,-0.2841
0.154314,0.9529,-1.1480,-2.5724,0.3585,1.1626,-0.3048
0.155056,1.0845,-1.1616,-2.6211,0.3585,1.1626,-0.3048
0.155754,1.0845,-1.1616,-2.6211,0.3585,1.1626,-0.3048
0.156201,1.0845,-1.1616,-2.6211,0.3645,1.2200,-0.3329
0.156792,1.1796,-1.1953,-2.6736,0.3645,1.2200,-0.3329
0.157505,1.1796,-1.1953,-2.6736,0.3645,1.2200,-0.3329
0.157991,1.1796,-1.1953,-2.6736,0.3657,1.2702,-0.3634
0.158576,1.2739,-1.2627,-2.7207,0.3657,1.2702,-0.3634
0.159011,1.2739,-1.2627,-2.7207,0.3657,1.2702,-0.3634
0.159283,1.2739,-1.2627,-2.7207,0.3682,1.3166,-0.3964
0.159701,1.3215,-1.3020,-2.7853,0.3682,1.3166,-0.3964
0.164682,1.3215,-1.3020,-2.7853,0.3682,1.3166,-0.3964
0.164993,1.3215,-1.3020,-2.7853,0.3657,1.3581,-0.4306
0.165469,1.3341,-1.3359,-2.8916,0.3657,1.3581,-0.4306
0.165949,1.3341,-1.3359,-2.8916,0.3657,1.3581,-0.4306
0.166232,1.3341,-1.3359,-2.8916,0.3572,1.3973,-0.4686
0.166683,1.3379,-1.3685,-2.9857,0.3572,1.3973,-0.4686
0.167098,1.3379,-1.3685,-2.9857,0.3572,1.3973,-0.4686
0.167360,1.3379,-1.3685,-2.9857,0.3450,1.4314,-0.5064
0.167777,1.2587,-1.3705,-3.0754,0.3450,1.4314,-0.5064
0.170111,1.2587,-1.3705,-3.0754,0.3450,1.4314,-0.5064
0.170692,1.2587,-1.3705,-3.0754,0.3267,1.4608,-0.5442
0.171334,1.2175,-1.3808,-3.1620,0.3267,1.4608,-0.5442
0.190752,1.2175,-1.3808,-3.1620,0.3267,1.4608,-0.5442
0.191406,1.2175,-1.3808,-3.1620,0.3010,1.4839,-0.5834
0.192077,1.1450,-1.3764,-3.2637,0.3010,1.4839,-0.5834
0.192953,1.1450,-1.3764,-3.2637,0.3010,1.4839,-0.5834
0.193519,1.3601,-1.3252,-3.2690,0.3010,1.4839,-0.5834
0.194279,1.3601,-1.3252,-3.2690,0.2669,1.4997,-0.6214
0.194879,1.3601,-1.3252,-3.2690,0.2669,1.4997,-0.6214
0.195280,1.3601,-1.3252,-3.2690,0.2252,1.5096,-0.6604
0.195801,1.2641,-1.2742,-3.3841,0.2252,1.5096,-0.6604
0.196398,1.1542,-1.2412,-3.4700,0.2252,1.5096,-0.6604
0.197026,1.1542,-1.2412,-3.4700,0.1739,1.5096,-0.6970
0.197590,1.1542,-1.2412,-3.4700,0.1739,1.5096,-0.6970
0.198029,1.1542,-1.2412,-3.4700,0.1141,1.4974,-0.7337
0.198599,1.0492,-1.1881,-3.5680,0.1141,1.4974,-0.7337
0.199190,1.0492,-1.1881,-3.5680,0.1141,1.4974,-0.7337
0.199586,0.9221,-1.1431,-3.6160,0.1141,1.4974,-0.7337
0.200181,0.9221,-1.1431,-3.6160,0.1141,1.4974,-0.7337
0.200596,0.9221,-1.1431,-3.6160,0.0481,1.4741,-0.7740
0.201138,0.9221,-1.1431,-3.6160,0.0481,1.4741,-0.7740
0.201650,0.9221,-1.1431,-3.6160,-0.0264,1.4399,-0.8082
0.202200,0.7831,-1.1191,-3.7070,-0.0264,1.4399,-0.8082
0.202795,0.7831,-1.1191,-3.7070,-0.1094,1.3934,-0.8425
0.203343,0.7831,-1.1191,-3.7070,-0.1094,1.3934,-0.8425
0.203741,0.6442,-1.0972,-3.7840,-0.1094,1.3934,-0.8425
0.204334,0.4841,-1.1071,-3.7840,-0.1094,1.3934,-0.8425
0.204894,0.4841,-1.1071,-3.7840,-0.1094,1.3934,-0.8425
0.205290,0.4841,-1.1071,-3.7840,-0.1913,1.3361,-0.8730
0.205955,0.4841,-1.1071,-3.7840,-0.1913,1.3361,-0.8730
0.206384,0.4841,-1.1071,-3.7840,-0.2817,1.2726,-0.9010
0.206962,0.3773,-1.1153,-3.7991,-0.2817,1.2726,-0.9010
0.207590,0.3773,-1.1153,-3.7991,-0.2817,1.2726,-0.9010
0.208036,0.3773,-1.1153,-3.7991,-0.3733,1.2030,-0.9268
0.208600,0.2756,-1.1321,-3.8127,-0.3733,1.2030,-0.9268
0.209220,0.2756,-1.1321,-3.8127,-0.3733,1.2030,-0.9268
0.209721,0.2756,-1.1321,-3.8127,-0.4674,1.1309,-0.9499
0.210253,0.1536,-1.1296,-3.8254,-0.4674,1.1309,-0.9499
0.210819,0.1536,-1.1296,-3.8254,-0.4674,1.1309,-0.9499
0.211210,0.1536,-1.1296,-3.8254,-0.5603,1.0575,-0.9683
0.211730,0.0374,-1.1640,-3.7573,-0.5603,1.0575,-0.9683
0.212321,0.0374,-1.1640,-3.7573,-0.5603,1.0575,-0.9683
0.212745,0.0374,-1.1640,-3.7573,-0.6531,0.9867,-0.9853
0.213306,-0.0662,-1.2443,-3.6643,-0.6531,0.9867,-0.9853
0.214056,-0.0662,-1.2443,-3.6643,-0.6531,0.9867,-0.9853
0.214510,-0.0662,-1.2443,-3.6643,-0.7411,0.9159,-0.9988
0.215143,-0.2091,-1.2285,-3.5414,-0.7411,0.9159,-0.9988
0.215721,-0.2091,-1.2285,-3.5414,-0.7411,0.9159,-0.9988
0.216137,-0.2091,-1.2285,-3.5414,-0.8242,0.8474,-1.0061
0.216745,-0.3384,-1.2829,-3.3814,-0.8242,0.8474,-1.0061
0.217362,-0.3384,-1.2829,-3.3814,-0.8242,0.8474,-1.0061
0.217907,-0.3384,-1.2829,-3.3814,-0.8999,0.7839,-1.0073
0.218534,-0.5127,-1.3136,-3.2195,-0.8999,0.7839,-1.0073
0.219107,-0.5127,-1.3136,-3.2195,-0.8999,0.7839,-1.0073
0.219496,-0.5127,-1.3136,-3.2195,-0.9659,0.7289,-1.0061
0.220200,-0.6521,-1.2888,-3.0372,-0.9659,0.7289,-1.0061
0.220819,-0.6521,-1.2888,-3.0372,-0.9659,0.7289,-1.0061
0.221256,-0.6521,-1.2888,-3.0372,-1.0233,0.6826,-1.0000
0.221936,-0.7703,-1.3047,-2.8266,-1.0233,0.6826,-1.0000
0.222581,-0.7703,-1.3047,-2.8266,-1.0233,0.6826,-1.0000
0.222982,-0.7703,-1.3047,-2.8266,-1.0673,0.6471,-0.9878
0.223584,-0.8202,-1.3484,-2.6255,-1.0673,0.6471,-0.9878
0.224204,-0.8202,-1.3484,-2.6255,-1.0673,0.6471,-0.9878
0.224614,-0.8202,-1.3484,-2.6255,-1.1015,0.6238,-0.9706
0.225203,-0.8724,-1.3445,-2.4156,-1.1015,0.6238,-0.9706
0.225967,-0.8724,-1.3445,-2.4156,-1.1015,0.6238,-0.9706
0.226363,-0.8724,-1.3445,-2.4156,-1.1271,0.6116,-0.9548
0.226924,-0.9348,-1.3648,-2.1890,-1.1271,0.6116,-0.9548
0.227519,-0.9348,-1.3648,-2.1890,-1.1271,0.6116,-0.9548
0.227938,-0.9348,-1.3648,-2.1890,-1.1393,0.6116,-0.9365
0.228478,-0.9063,-1.4117,-2.0251,-1.1393,0.6116,-0.9365
0.229085,-0.9063,-1.4117,-2.0251,-1.1393,0.6116,-0.9365
0.229584,-0.9063,-1.4117,-2.0251,-1.1418,0.6238,-0.9157
0.230076,-0.8585,-1.4733,-1.8932,-1.1418,0.6238,-0.9157
0.230692,-0.8585,-1.4733,-1.8932,-1.1418,0.6238,-0.9157
0.231085,-0.8585,-1.4733,-1.8932,-1.1345,0.6471,-0.8973
0.231654,-0.7407,-1.5171,-1.7861,-1.1345,0.6471,-0.8973
0.232283,-0.7407,-1.5171,-1.7861,-1.1345,0.6471,-0.8973
0.232681,-0.7407,-1.5171,-1.7861,-1.1186,0.6813,-0.8790
0.233257,-0.6037,-1.5862,-1.7267,-1.1186,0.6813,-0.8790
0.234001,-0.6037,-1.5862,-1.7267,-1.1186,0.6813,-0.8790
0.234400,-0.6037,-1.5862,-1.7267,-1.0953,0.7276,-0.8656
0.234960,-0.4581,-1.6965,-1.6885,-1.0953,0.7276,-0.8656
0.235571,-0.4581,-1.6965,-1.6885,-1.0953,0.7276,-0.8656
0.235971,-0.4581,-1.6965,-1.6885,-1.0673,0.7899,-0.8558
0.236484,-0.2986,-1.7111,-1.7227,-1.0673,0.7899,-0.8558
0.237070,-0.2986,-1.7111,-1.7227,-1.0673,0.7899,-0.8558
0.237524,-0.2986,-1.7111,-1.7227,-1.0318,0.8682,-0.8497
0.238201,-0.1858,-1.7004,-1.7969,-1.0318,0.8682,-0.8497
0.265097,-0.1858,-1.7004,-1.7969,-1.0318,0.8682,-0.8497
0.265786,-0.1858,-1.7004,-1.7969,-0.9965,0.9672,-0.8436
0.266472,-0.0374,-1.6884,-1.8851,-0.9965,0.9672,-0.8436
0.266822,-0.0374,-1.6884,-1.8851,-0.9965,0.9672,-0.8436
0.267072,-0.0374,-1.6884,-1.8851,-0.9597,1.0857,-0.8425
0.267398,0.1023,-1.6286,-1.9808,-0.9597,1.0857,-0.8425
0.267720,0.1023,-1.6286,-1.9808,-0.9597,1.0857,-0.8425
0.268024,0.1023,-1.6286,-1.9808,-0.9219,1.2237,-0.8436
0.268348,0.1597,-1.5775,-2.0680,-0.9219,1.2237,-0.8436
0.269143,0.1597,-1.5775,-2.0680,-0.9219,1.2237,-0.8436
0.269532,0.1597,-1.5775,-2.0680,-0.8827,1.3788,-0.8485
0.270042,0.2182,-1.5682,-2.1315,-0.8827,1.3788,-0.8485
0.270489,0.2182,-1.5682,-2.1315,-0.8827,1.3788,-0.8485
0.270816,0.2182,-1.5682,-2.1315,-0.8474,1.5389,-0.8535
0.271271,0.2181,-1.4785,-2.1392,-0.8474,1.5389,-0.8535
0.271710,0.2181,-1.4785,-2.1392,-0.8474,1.5389,-0.8535
0.272454,0.2181,-1.4785,-2.1392,-0.8119,1.7038,-0.8608
0.272925,0.2153,-1.4175,-2.1230,-0.8119,1.7038,-0.8608
0.273352,0.2153,-1.4175,-2.1230,-0.8119,1.7038,-0.8608
0.273744,0.2153,-1.4175,-2.1230,-0.7826,1.8675,-0.8693
0.274176,0.1789,-1.3780,-2.0680,-0.7826,1.8675,-0.8693
0.274607,0.1789,-1.3780,-2.0680,-0.7826,1.8675,-0.8693
0.274939,0.1789,-1.3780,-2.0680,-0.7557,2.0203,-0.8803
0.275382,0.1237,-1.3208,-1.9863,-0.7557,2.0203,-0.8803
0.275837,0.1237,-1.3208,-1.9863,-0.7557,2.0203,-0.8803
0.276186,0.1237,-1.3208,-1.9863,-0.7337,2.1656,-0.8877
0.276582,0.1335,-1.3328,-1.8909,-0.7337,2.1656,-0.8877
0.277051,0.1335,-1.3328,-1.8909,-0.7337,2.1656,-0.8877
0.277381,0.1335,-1.3328,-1.8909,-0.7167,2.2975,-0.8975
0.277897,0.1039,-1.3109,-1.7928,-0.7167,2.2975,-0.8975
0.278325,0.1039,-1.3109,-1.7928,-0.7167,2.2975,-0.8975
0.278656,0.1039,-1.3109,-1.7928,-0.7056,2.4148,-0.9096
0.279089,0.0450,-1.3637,-1.6823,-0.7056,2.4148,-0.9096
0.279524,0.0450,-1.3637,-1.6823,-0.7056,2.4148,-0.9096
0.279842,0.0450,-1.3637,-1.6823,-0.7008,2.5150,-0.9218
0.280308,-0.0150,-1.4111,-1.5844,-0.7008,2.5150,-0.9218
0.280785,-0.0150,-1.4111,-1.5844,-0.7008,2.5150,-0.9218
0.281127,-0.0150,-1.4111,-1.5844,-0.6996,2.6005,-0.9340
0.281646,-0.0361,-1.4330,-1.4444,-0.6996,2.6005,-0.9340
0.282107,-0.0361,-1.4330,-1.4444,-0.6996,2.6005,-0.9340
0.282433,-0.0361,-1.4330,-1.4444,-0.7069,2.6740,-0.9511
0.282884,-0.0656,-1.4940,-1.2944,-0.7069,2.6740,-0.9511
0.283343,-0.0656,-1.4940,-1.2944,-0.7069,2.6740,-0.9511
0.283665,-0.0656,-1.4940,-1.2944,-0.7167,2.7338,-0.9706
0.284058,-0.0798,-1.5479,-1.1475,-0.7167,2.7338,-0.9706
0.284472,-0.0798,-1.5479,-1.1475,-0.7167,2.7338,-0.9706
0.284790,-0.0798,-1.5479,-1.1475,-0.7314,2.7790,-0.9903
0.285240,-0.0712,-1.6225,-0.9769,-0.7314,2.7790,-0.9903
0.285752,-0.0712,-1.6225,-0.9769,-0.7314,2.7790,-0.9903
0.286074,-0.0712,-1.6225,-0.9769,-0.7484,2.8095,-1.0123
0.286542,0.0000,-1.7023,-0.7841,-0.7484,2.8095,-1.0123
0.286970,0.0000,-1.7023,-0.7841,-0.7484,2.8095,-1.0123
0.287344,0.0000,-1.7023,-0.7841,-0.7679,2.8218,-1.0379
0.287836,0.0552,-1.7733,-0.6080,-0.7679,2.8218,-1.0379
0.288229,0.0552,-1.7733,-0.6080,-0.7679,2.8218,-1.0379
0.288537,0.0552,-1.7733,-0.6080,-0.7912,2.8205,-1.0648
0.288983,0.1400,-1.8837,-0.3405,-0.7912,2.8205,-1.0648
0.289461,0.1400,-1.8837,-0.3405,-0.7912,2.8205,-1.0648
0.289793,0.1400,-1.8837,-0.3405,-0.8132,2.8046,-1.0977
0.290236,0.2150,-1.9531,-0.1655,-0.8132,2.8046,-1.0977
0.290623,0.2150,-1.9531,-0.1655,-0.8132,2.8046,-1.0977
0.290945,0.2150,-1.9531,-0.1655,-0.8339,2.7765,-1.1356
0.291375,0.3195,-2.0394,0.0202,-0.8339,2.7765,-1.1356
0.291750,0.3195,-2.0394,0.0202,-0.8339,2.7765,-1.1356
0.292013,0.3195,-2.0394,0.0202,-0.8559,2.7373,-1.1771
0.292538,0.4247,-2.1642,0.1951,-0.8559,2.7373,-1.1771
0.293004,0.4247,-2.1642,0.1951,-0.8559,2.7373,-1.1771
0.293292,0.4247,-2.1642,0.1951,-0.8767,2.6848,-1.2248
0.293739,0.5440,-2.2247,0.2580,-0.8767,2.6848,-1.2248
0.294115,0.5440,-2.2247,0.2580,-0.8767,2.6848,-1.2248
0.294383,0.5440,-2.2247,0.2580,-0.8987,2.6311,-1.2786
0.294766,0.6472,-2.3090,0.3060,-0.8987,2.6311,-1.2786
0.309192,0.6472,-2.3090,0.3060,-0.8987,2.6311,-1.2786
0.309583,0.6472,-2.3090,0.3060,-0.9219,2.5688,-1.3372
0.309933,0.7743,-2.3464,0.3412,-0.9219,2.5688,-1.3372
0.310257,0.7743,-2.3464,0.3412,-0.9219,2.5688,-1.3372
0.310490,0.7743,-2.3464,0.3412,-0.9452,2.5004,-1.3970
0.310823,0.8977,-2.3742,0.3363,-0.9452,2.5004,-1.3970
