
time,ax,ay,az,wx,wy,wz
0.174284,-0.5341,-0.2924,0.2904,-0.3160,0.6453,-0.0103
0.174587,-0.5341,-0.2924,0.2904,-0.3135,0.6111,-0.0176
0.174954,-0.5374,-0.2739,0.2896,-0.3135,0.6111,-0.0176
0.175304,-0.5374,-0.2739,0.2896,-0.3135,0.6111,-0.0176
0.175539,-0.5374,-0.2739,0.2896,-0.3110,0.5781,-0.0249
0.175992,-0.5494,-0.2548,0.3128,-0.3110,0.5781,-0.0249
0.176345,-0.5494,-0.2548,0.3128,-0.3110,0.5781,-0.0249
0.176582,-0.5494,-0.2548,0.3128,-0.3110,0.5451,-0.0298
0.176843,-0.5395,-0.1959,0.3331,-0.3110,0.5451,-0.0298
0.177183,-0.5395,-0.1959,0.3331,-0.3110,0.5451,-0.0298
0.177402,-0.5395,-0.1959,0.3331,-0.3098,0.5133,-0.0334
0.177677,-0.5133,-0.1871,0.3322,-0.3098,0.5133,-0.0334
0.179712,-0.5133,-0.1871,0.3322,-0.3098,0.5133,-0.0334
0.180026,-0.5133,-0.1871,0.3322,-0.3086,0.4840,-0.0346
0.180357,-0.4759,-0.1754,0.3124,-0.3086,0.4840,-0.0346
0.180678,-0.4759,-0.1754,0.3124,-0.3086,0.4840,-0.0346
0.180905,-0.4759,-0.1754,0.3124,-0.3123,0.4570,-0.0384
0.181206,-0.4580,-0.1696,0.2924,-0.3123,0.4570,-0.0384
0.182957,-0.4580,-0.1696,0.2924,-0.3123,0.4570,-0.0384
0.183208,-0.4580,-0.1696,0.2924,-0.3135,0.4340,-0.0384
0.183500,-0.4317,-0.1629,0.2554,-0.3135,0.4340,-0.0384
0.186581,-0.4317,-0.1629,0.2554,-0.3135,0.4340,-0.0384
0.186901,-0.4317,-0.1629,0.2554,-0.3147,0.4119,-0.0408
0.187147,-0.3977,-0.1233,0.1945,-0.3147,0.4119,-0.0408
0.187750,-0.3977,-0.1233,0.1945,-0.3147,0.4119,-0.0408
0.188041,-0.3977,-0.1233,0.1945,-0.3147,0.3948,-0.0408
0.188362,-0.3671,-0.1523,0.1604,-0.3147,0.3948,-0.0408
0.189988,-0.3671,-0.1523,0.1604,-0.3147,0.3948,-0.0408
0.190296,-0.3671,-0.1523,0.1604,-0.3160,0.3777,-0.0408
0.190641,-0.2992,-0.1464,0.1442,-0.3160,0.3777,-0.0408
0.192572,-0.2992,-0.1464,0.1442,-0.3160,0.3777,-0.0408
0.192935,-0.2992,-0.1464,0.1442,-0.3183,0.3630,-0.0419
0.193405,-0.2356,-0.1770,0.0958,-0.3183,0.3630,-0.0419
0.194863,-0.2356,-0.1770,0.0958,-0.3183,0.3630,-0.0419
0.195202,-0.2356,-0.1770,0.0958,-0.3196,0.3484,-0.0469
0.195638,-0.1772,-0.1652,0.0363,-0.3196,0.3484,-0.0469
0.197147,-0.1772,-0.1652,0.0363,-0.3196,0.3484,-0.0469
0.197471,-0.1772,-0.1652,0.0363,-0.3208,0.3387,-0.0506
0.197849,-0.0777,-0.2036,0.0016,-0.3208,0.3387,-0.0506
0.199587,-0.0777,-0.2036,0.0016,-0.3208,0.3387,-0.0506
0.199987,-0.0777,-0.2036,0.0016,-0.3171,0.3289,-0.0542
0.200463,-0.0179,-0.2249,0.0038,-0.3171,0.3289,-0.0542
0.204225,-0.0179,-0.2249,0.0038,-0.3171,0.3289,-0.0542
0.204899,-0.0179,-0.2249,0.0038,-0.3171,0.3202,-0.0616
0.205346,0.0164,-0.2155,-0.0140,-0.3171,0.3202,-0.0616
0.205956,0.0164,-0.2155,-0.0140,-0.3171,0.3202,-0.0616
0.206459,0.0164,-0.2155,-0.0140,-0.3183,0.3154,-0.0701
0.206867,0.0562,-0.2302,-0.0259,-0.3183,0.3154,-0.0701
0.207346,0.0562,-0.2302,-0.0259,-0.3183,0.3154,-0.0701
0.207710,0.0562,-0.2302,-0.0259,-0.3123,0.3105,-0.0786
0.208206,0.0541,-0.2501,-0.0416,-0.3123,0.3105,-0.0786
0.210282,0.0541,-0.2501,-0.0416,-0.3123,0.3105,-0.0786
0.210677,0.0541,-0.2501,-0.0416,-0.3086,0.3069,-0.0847
0.211070,0.0442,-0.2363,-0.1013,-0.3086,0.3069,-0.0847
0.211677,0.0442,-0.2363,-0.1013,-0.3086,0.3069,-0.0847
0.212262,0.0442,-0.2363,-0.1013,-0.3050,0.3069,-0.0909
0.212833,0.0084,-0.1942,-0.1316,-0.3050,0.3069,-0.0909
0.214565,0.0084,-0.1942,-0.1316,-0.3050,0.3069,-0.0909
0.214956,0.0084,-0.1942,-0.1316,-0.3013,0.3117,-0.0982
0.215488,-0.0556,-0.1601,-0.1448,-0.3013,0.3117,-0.0982
0.216177,-0.0556,-0.1601,-0.1448,-0.3013,0.3117,-0.0982
0.216585,-0.0556,-0.1601,-0.1448,-0.2963,0.3167,-0.1044
0.217101,-0.0575,-0.1544,-0.1619,-0.2963,0.3167,-0.1044
0.222077,-0.0575,-0.1544,-0.1619,-0.2963,0.3167,-0.1044
0.222721,-0.0575,-0.1544,-0.1619,-0.2903,0.3252,-0.1044
0.223335,-0.0889,-0.1210,-0.1967,-0.2903,0.3252,-0.1044
0.224084,-0.0889,-0.1210,-0.1967,-0.2903,0.3252,-0.1044
0.224638,-0.0889,-0.1210,-0.1967,-0.2878,0.3374,-0.1031
0.225237,-0.1379,-0.1019,-0.2145,-0.2878,0.3374,-0.1031
0.225784,-0.1379,-0.1019,-0.2145,-0.2878,0.3374,-0.1031
0.226186,-0.1379,-0.1019,-0.2145,-0.2805,0.3509,-0.1019
0.226678,-0.1922,-0.0741,-0.2479,-0.2805,0.3509,-0.1019
0.227246,-0.1922,-0.0741,-0.2479,-0.2805,0.3509,-0.1019
0.227668,-0.1922,-0.0741,-0.2479,-0.2720,0.3692,-0.0969
0.228241,-0.2060,-0.0239,-0.2551,-0.2720,0.3692,-0.0969
0.228753,-0.2060,-0.0239,-0.2551,-0.2720,0.3692,-0.0969
0.229134,-0.2060,-0.0239,-0.2551,-0.2634,0.3924,-0.0921
0.229653,-0.1676,-0.0497,-0.3083,-0.2634,0.3924,-0.0921
0.236993,-0.1676,-0.0497,-0.3083,-0.2634,0.3924,-0.0921
0.237430,-0.1676,-0.0497,-0.3083,-0.2548,0.4192,-0.0847
0.237946,-0.1330,-0.0439,-0.3323,-0.2548,0.4192,-0.0847
0.238431,-0.1330,-0.0439,-0.3323,-0.2548,0.4192,-0.0847
0.238803,-0.1330,-0.0439,-0.3323,-0.2463,0.4498,-0.0799
0.239257,-0.0760,-0.0592,-0.3511,-0.2463,0.4498,-0.0799
0.239757,-0.0760,-0.0592,-0.3511,-0.2463,0.4498,-0.0799
0.240239,-0.0760,-0.0592,-0.3511,-0.2292,0.4792,-0.0737
0.240778,-0.0337,-0.0830,-0.3608,-0.2292,0.4792,-0.0737
0.256201,-0.0337,-0.0830,-0.3608,-0.2292,0.4792,-0.0737
0.257015,-0.0337,-0.0830,-0.3608,-0.2170,0.5122,-0.0689
0.257821,0.0140,-0.1037,-0.3554,-0.2170,0.5122,-0.0689
0.265759,0.0140,-0.1037,-0.3554,-0.2010,0.5426,-0.0641
0.266346,0.1962,-0.1036,-0.3144,-0.2010,0.5426,-0.0641
0.266882,0.1962,-0.1036,-0.3144,-0.2010,0.5426,-0.0641
0.267270,0.2151,-0.1756,-0.3525,-0.2010,0.5426,-0.0641
0.267799,0.2151,-0.1756,-0.3525,-0.2010,0.5426,-0.0641
0.268289,0.2151,-0.1756,-0.3525,-0.1803,0.5756,-0.0604
0.268816,0.2151,-0.1756,-0.3525,-0.1607,0.6098,-0.0579
0.269303,0.2581,-0.2067,-0.3765,-0.1607,0.6098,-0.0579
0.269857,0.2581,-0.2067,-0.3765,-0.1607,0.6098,-0.0579
0.270306,0.2581,-0.2067,-0.3765,-0.1607,0.6098,-0.0579
0.270689,0.3012,-0.2566,-0.4414,-0.1607,0.6098,-0.0579
0.271316,0.3012,-0.2566,-0.4414,-0.1387,0.6476,-0.0554
0.271870,0.3342,-0.2617,-0.4635,-0.1387,0.6476,-0.0554
0.272527,0.3342,-0.2617,-0.4635,-0.1387,0.6476,-0.0554
0.272938,0.3342,-0.2617,-0.4635,-0.1167,0.6868,-0.0554
0.273909,0.4161,-0.3166,-0.5064,-0.1167,0.6868,-0.0554
0.274518,0.4161,-0.3166,-0.5064,-0.0924,0.7259,-0.0579
0.275008,0.4161,-0.3166,-0.5064,-0.0924,0.7259,-0.0579
0.275477,0.4491,-0.3616,-0.5614,-0.0924,0.7259,-0.0579
0.276156,0.4491,-0.3616,-0.5614,-0.0716,0.7637,-0.0604
0.276636,0.4491,-0.3616,-0.5614,-0.0716,0.7637,-0.0604
0.277037,0.4401,-0.3957,-0.5824,-0.0716,0.7637,-0.0604
0.277642,0.4401,-0.3957,-0.5824,-0.0716,0.7637,-0.0604
0.278040,0.4401,-0.3957,-0.5824,-0.0447,0.8041,-0.0653
0.278585,0.4401,-0.3957,-0.5824,-0.0447,0.8041,-0.0653
0.278991,0.4401,-0.3957,-0.5824,-0.0202,0.8382,-0.0714
0.279482,0.4749,-0.4044,-0.6349,-0.0202,0.8382,-0.0714
0.280233,0.4749,-0.4044,-0.6349,-0.0202,0.8382,-0.0714
0.280702,0.4749,-0.4044,-0.6349,0.0029,0.8749,-0.0786
0.281169,0.5384,-0.4365,-0.6657,0.0029,0.8749,-0.0786
0.281721,0.5384,-0.4365,-0.6657,0.0029,0.8749,-0.0786
0.282081,0.5384,-0.4365,-0.6657,0.0274,0.9079,-0.0896
0.282652,0.5578,-0.4889,-0.6913,0.0274,0.9079,-0.0896
0.283290,0.5578,-0.4889,-0.6913,0.0274,0.9079,-0.0896
0.283666,0.5578,-0.4889,-0.6913,0.0469,0.9372,-0.1006
0.284246,0.6187,-0.4859,-0.7685,0.0469,0.9372,-0.1006
0.284819,0.6187,-0.4859,-0.7685,0.0469,0.9372,-0.1006
0.285217,0.6187,-0.4859,-0.7685,0.0676,0.9654,-0.1129
0.285733,0.6685,-0.5103,-0.8433,0.0676,0.9654,-0.1129
0.286301,0.6685,-0.5103,-0.8433,0.0676,0.9654,-0.1129
0.286727,0.6685,-0.5103,-0.8433,0.0811,0.9910,-0.1287
0.287212,0.7229,-0.5570,-0.8960,0.0811,0.9910,-0.1287
0.287801,0.7229,-0.5570,-0.8960,0.0811,0.9910,-0.1287
0.288272,0.7229,-0.5570,-0.8960,0.0958,1.0117,-0.1434
0.288774,0.7329,-0.5958,-0.9375,0.0958,1.0117,-0.1434
0.289374,0.7329,-0.5958,-0.9375,0.0958,1.0117,-0.1434
0.289787,0.7329,-0.5958,-0.9375,0.1044,1.0325,-0.1605
0.290407,0.7963,-0.6088,-1.0257,0.1044,1.0325,-0.1605
0.291003,0.7963,-0.6088,-1.0257,0.1044,1.0325,-0.1605
0.291400,0.7963,-0.6088,-1.0257,0.1116,1.0472,-0.1789
0.291878,0.8294,-0.6339,-1.0737,0.1116,1.0472,-0.1789
0.292794,0.8294,-0.6339,-1.0737,0.1116,1.0472,-0.1789
0.293742,0.8294,-0.6339,-1.0737,0.1154,1.0630,-0.1984
0.294350,0.8498,-0.6709,-1.1216,0.1154,1.0630,-0.1984
0.294946,0.8498,-0.6709,-1.1216,0.1154,1.0630,-0.1984
0.295315,0.8498,-0.6709,-1.1216,0.1166,1.0729,-0.2192
0.295753,0.8716,-0.7409,-1.1683,0.1166,1.0729,-0.2192
0.296403,0.8716,-0.7409,-1.1683,0.1166,1.0729,-0.2192
0.296798,0.8716,-0.7409,-1.1683,0.1154,1.0827,-0.2423
0.297297,0.8859,-0.7466,-1.1921,0.1154,1.0827,-0.2423
0.297879,0.8859,-0.7466,-1.1921,0.1154,1.0827,-0.2423
0.298248,0.8859,-0.7466,-1.1921,0.1116,1.0900,-0.2632
0.298738,0.9154,-0.7883,-1.2397,0.1116,1.0900,-0.2632
0.299351,0.9154,-0.7883,-1.2397,0.1116,1.0900,-0.2632
0.299775,0.9154,-0.7883,-1.2397,0.1068,1.0949,-0.2863
0.300542,0.9451,-0.8296,-1.2653,0.1068,1.0949,-0.2863
0.301351,0.9451,-0.8296,-1.2653,0.1068,1.0949,-0.2863
0.301801,0.9451,-0.8296,-1.2653,0.0994,1.0985,-0.3095
0.302385,0.9362,-0.8556,-1.2928,0.0994,1.0985,-0.3095
0.303033,0.9362,-0.8556,-1.2928,0.0994,1.0985,-0.3095
0.303442,0.9362,-0.8556,-1.2928,0.0909,1.1022,-0.3327
0.304001,0.9255,-0.8814,-1.3143,0.0909,1.1022,-0.3327
