
time,ax,ay,az,wx,wy,wz
0.146319,0.0968,0.0481,-0.2849,-0.0802,0.0908,-0.0212
0.146715,0.0767,0.0335,-0.2732,-0.0802,0.0908,-0.0212
0.147192,0.0767,0.0335,-0.2732,-0.0802,0.0908,-0.0212
0.147528,0.0767,0.0335,-0.2732,-0.0839,0.1055,-0.0164
0.147968,0.0121,0.0707,-0.2564,-0.0839,0.1055,-0.0164
0.148389,0.0121,0.0707,-0.2564,-0.0839,0.1055,-0.0164
0.148681,0.0121,0.0707,-0.2564,-0.0864,0.1262,-0.0078
0.149161,-0.9075,0.3951,-0.4600,-0.0864,0.1262,-0.0078
0.149697,-0.9075,0.3951,-0.4600,-0.0864,0.1262,-0.0078
0.150050,-0.9075,0.3951,-0.4600,-0.0888,0.1555,0.0191
0.150469,-0.8697,0.4821,-0.1590,-0.0888,0.1555,0.0191
0.150898,-0.8697,0.4821,-0.1590,-0.0888,0.1555,0.0191
0.151204,-0.8697,0.4821,-0.1590,-0.0876,0.1665,0.0424
0.151662,-0.5462,0.4092,-0.0505,-0.0876,0.1665,0.0424
0.152105,-0.5462,0.4092,-0.0505,-0.0876,0.1665,0.0424
0.152413,-0.5462,0.4092,-0.0505,-0.0839,0.1752,0.0569
0.152811,-0.4119,0.3744,-0.1798,-0.0839,0.1752,0.0569
0.153239,-0.4119,0.3744,-0.1798,-0.0839,0.1752,0.0569
0.154211,-0.4119,0.3744,-0.1798,-0.0826,0.1849,0.0667
0.154724,-0.2909,0.3136,-0.1963,-0.0826,0.1849,0.0667
0.155294,-0.2909,0.3136,-0.1963,-0.0826,0.1849,0.0667
0.155621,-0.2909,0.3136,-0.1963,-0.0839,0.1922,0.0741
0.156047,-0.1709,0.2107,-0.2192,-0.0839,0.1922,0.0741
0.156540,-0.1709,0.2107,-0.2192,-0.0839,0.1922,0.0741
0.156845,-0.1709,0.2107,-0.2192,-0.0851,0.1970,0.0766
0.157295,-0.1044,0.1414,-0.2482,-0.0851,0.1970,0.0766
0.157764,-0.1044,0.1414,-0.2482,-0.0851,0.1970,0.0766
0.158069,-0.1044,0.1414,-0.2482,-0.0888,0.1995,0.0741
