
time,ax,ay,az,wx,wy,wz
0.055988,-0.5472,-0.0726,-0.3741,0.0582,0.2600,0.0293
0.056288,-0.5191,-0.1308,-0.3784,0.0582,0.2600,0.0293
0.056508,-0.5191,-0.1308,-0.3784,0.0582,0.2600,0.0293
0.056714,-0.5191,-0.1308,-0.3784,0.0654,0.2600,0.0305
0.056919,-0.4662,-0.1372,-0.3817,0.0654,0.2600,0.0305
0.083152,-0.4662,-0.1372,-0.3817,0.0715,0.2600,0.0342
0.083769,-0.4662,-0.1372,-0.3817,0.0715,0.2600,0.0342
0.084463,-0.3998,-0.2067,-0.4330,0.0715,0.2600,0.0342
0.085209,-0.3998,-0.2067,-0.4330,0.0764,0.2577,0.0355
0.085754,-0.3998,-0.2067,-0.4330,0.0764,0.2577,0.0355
0.086194,-0.3947,-0.2138,-0.4520,0.0764,0.2577,0.0355
0.086765,-0.3658,-0.2307,-0.4949,0.0764,0.2577,0.0355
0.087425,-0.3658,-0.2307,-0.4949,0.0764,0.2577,0.0355
0.087845,-0.3658,-0.2307,-0.4949,0.0764,0.2527,0.0380
0.088408,-0.3658,-0.2307,-0.4949,0.0802,0.2478,0.0392
0.088886,-0.3658,-0.2307,-0.4949,0.0802,0.2478,0.0392
0.089287,-0.3347,-0.2478,-0.5450,0.0802,0.2478,0.0392
0.089886,-0.3347,-0.2478,-0.5450,0.0802,0.2478,0.0392
0.090274,-0.3347,-0.2478,-0.5450,0.0802,0.2442,0.0380
0.090754,-0.3008,-0.2397,-0.5830,0.0802,0.2442,0.0380
0.091316,-0.3008,-0.2397,-0.5830,0.0777,0.2393,0.0367
0.091828,-0.3008,-0.2397,-0.5830,0.0777,0.2393,0.0367
0.092309,-0.2938,-0.2238,-0.5830,0.0777,0.2393,0.0367
0.092919,-0.2938,-0.2238,-0.5830,0.0777,0.2393,0.0367
0.093317,-0.2938,-0.2238,-0.5830,0.0752,0.2332,0.0355
0.093833,-0.2739,-0.2225,-0.6092,0.0752,0.2332,0.0355
0.094451,-0.2739,-0.2225,-0.6092,0.0752,0.2332,0.0355
0.094857,-0.2739,-0.2225,-0.6092,0.0703,0.2270,0.0318
0.095268,-0.2631,-0.2549,-0.6415,0.0703,0.2270,0.0318
0.095868,-0.2631,-0.2549,-0.6415,0.0703,0.2270,0.0318
0.096360,-0.2631,-0.2549,-0.6415,0.0679,0.2185,0.0293
0.096866,-0.2078,-0.2833,-0.6918,0.0679,0.2185,0.0293
0.097498,-0.2078,-0.2833,-0.6918,0.0679,0.2185,0.0293
0.097891,-0.2078,-0.2833,-0.6918,0.0617,0.2087,0.0257
0.098356,-0.1888,-0.2867,-0.7462,0.0617,0.2087,0.0257
0.098952,-0.1888,-0.2867,-0.7462,0.0617,0.2087,0.0257
0.099388,-0.1888,-0.2867,-0.7462,0.0557,0.1990,0.0195
0.099910,-0.1929,-0.3049,-0.8076,0.0557,0.1990,0.0195
0.100619,-0.1929,-0.3049,-0.8076,0.0557,0.1990,0.0195
0.101025,-0.1929,-0.3049,-0.8076,0.0447,0.1880,0.0147
0.101450,-0.0994,-0.3029,-0.8501,0.0447,0.1880,0.0147
0.102023,-0.0994,-0.3029,-0.8501,0.0447,0.1880,0.0147
0.102414,-0.0994,-0.3029,-0.8501,0.0337,0.1782,0.0085
0.102809,-0.1221,-0.3516,-0.8947,0.0337,0.1782,0.0085
0.103386,-0.1221,-0.3516,-0.8947,0.0337,0.1782,0.0085
0.103807,-0.1221,-0.3516,-0.8947,0.0252,0.1684,0.0025
0.104319,-0.1130,-0.3790,-0.9353,0.0252,0.1684,0.0025
0.104899,-0.1130,-0.3790,-0.9353,0.0252,0.1684,0.0025
0.105305,-0.1130,-0.3790,-0.9353,0.0154,0.1587,-0.0060
0.105700,-0.1111,-0.4002,-0.9711,0.0154,0.1587,-0.0060
0.106318,-0.1111,-0.4002,-0.9711,0.0154,0.1587,-0.0060
0.106729,-0.1111,-0.4002,-0.9711,0.0092,0.1502,-0.0122
0.107290,-0.1274,-0.4292,-0.9518,0.0092,0.1502,-0.0122
0.107922,-0.1274,-0.4292,-0.9518,0.0092,0.1502,-0.0122
0.108423,-0.1274,-0.4292,-0.9518,0.0007,0.1415,-0.0183
0.108857,-0.1306,-0.4341,-0.9487,0.0007,0.1415,-0.0183
0.109467,-0.1306,-0.4341,-0.9487,0.0007,0.1415,-0.0183
0.110008,-0.1306,-0.4341,-0.9487,-0.0054,0.1367,-0.0256
0.110431,-0.1000,-0.4477,-0.9258,-0.0054,0.1367,-0.0256
0.111001,-0.1000,-0.4477,-0.9258,-0.0054,0.1367,-0.0256
0.111389,-0.1000,-0.4477,-0.9258,-0.0091,0.1294,-0.0330
0.111785,-0.1066,-0.4592,-0.9397,-0.0091,0.1294,-0.0330
0.112440,-0.1066,-0.4592,-0.9397,-0.0091,0.1294,-0.0330
0.112834,-0.1066,-0.4592,-0.9397,-0.0140,0.1282,-0.0428
0.113231,-0.1031,-0.4567,-0.9448,-0.0140,0.1282,-0.0428
0.113927,-0.1031,-0.4567,-0.9448,-0.0140,0.1282,-0.0428
0.114345,-0.1031,-0.4567,-0.9448,-0.0151,0.1294,-0.0525
0.114732,-0.1493,-0.4251,-0.9539,-0.0151,0.1294,-0.0525
0.115299,-0.1493,-0.4251,-0.9539,-0.0151,0.1294,-0.0525
0.115786,-0.1493,-0.4251,-0.9539,-0.0176,0.1342,-0.0598
0.116350,-0.1984,-0.4005,-0.9878,-0.0176,0.1342,-0.0598
0.116937,-0.1984,-0.4005,-0.9878,-0.0176,0.1342,-0.0598
0.117358,-0.1984,-0.4005,-0.9878,-0.0213,0.1452,-0.0648
0.117911,-0.2919,-0.3420,-1.0018,-0.0213,0.1452,-0.0648
0.118511,-0.2919,-0.3420,-1.0018,-0.0213,0.1452,-0.0648
0.118907,-0.2919,-0.3420,-1.0018,-0.0261,0.1587,-0.0672
0.119374,-0.3729,-0.2675,-1.0327,-0.0261,0.1587,-0.0672
0.119985,-0.3729,-0.2675,-1.0327,-0.0261,0.1587,-0.0672
0.120480,-0.3729,-0.2675,-1.0327,-0.0348,0.1733,-0.0672
0.120974,-0.4276,-0.2449,-1.0787,-0.0348,0.1733,-0.0672
0.121572,-0.4276,-0.2449,-1.0787,-0.0348,0.1733,-0.0672
0.121981,-0.4276,-0.2449,-1.0787,-0.0469,0.1880,-0.0672
0.122395,-0.4989,-0.2181,-1.1097,-0.0469,0.1880,-0.0672
0.122974,-0.4989,-0.2181,-1.1097,-0.0469,0.1880,-0.0672
0.123401,-0.4989,-0.2181,-1.1097,-0.0591,0.2027,-0.0635
0.123875,-0.5526,-0.1841,-1.1046,-0.0591,0.2027,-0.0635
0.124546,-0.5526,-0.1841,-1.1046,-0.0591,0.2027,-0.0635
0.124968,-0.5526,-0.1841,-1.1046,-0.0701,0.2185,-0.0573
0.125391,-0.6008,-0.1728,-1.0837,-0.0701,0.2185,-0.0573
0.125981,-0.6008,-0.1728,-1.0837,-0.0701,0.2185,-0.0573
0.126391,-0.6008,-0.1728,-1.0837,-0.0836,0.2344,-0.0500
0.126933,-0.6267,-0.1215,-1.0619,-0.0836,0.2344,-0.0500
0.127489,-0.6267,-0.1215,-1.0619,-0.0836,0.2344,-0.0500
0.127877,-0.6267,-0.1215,-1.0619,-0.0971,0.2490,-0.0440
0.128442,-0.6382,-0.0958,-1.0141,-0.0971,0.2490,-0.0440
0.129028,-0.6382,-0.0958,-1.0141,-0.0971,0.2490,-0.0440
0.129423,-0.6382,-0.0958,-1.0141,-0.1106,0.2612,-0.0353
0.129936,-0.6502,-0.0749,-0.9522,-0.1106,0.2612,-0.0353
0.130511,-0.6502,-0.0749,-0.9522,-0.1106,0.2612,-0.0353
0.130899,-0.6502,-0.0749,-0.9522,-0.1214,0.2735,-0.0268
0.131407,-0.6770,-0.0608,-0.9096,-0.1214,0.2735,-0.0268
0.131988,-0.6770,-0.0608,-0.9096,-0.1214,0.2735,-0.0268
0.132543,-0.6770,-0.0608,-0.9096,-0.1349,0.2845,-0.0170
0.133094,-0.6833,-0.0654,-0.8309,-0.1349,0.2845,-0.0170
0.133718,-0.6833,-0.0654,-0.8309,-0.1349,0.2845,-0.0170
0.134123,-0.6833,-0.0654,-0.8309,-0.1471,0.2907,-0.0098
0.134592,-0.6933,-0.0508,-0.7803,-0.1471,0.2907,-0.0098
0.135414,-0.6933,-0.0508,-0.7803,-0.1471,0.2907,-0.0098
0.135848,-0.6933,-0.0508,-0.7803,-0.1594,0.2967,0.0012
0.136422,-0.6841,-0.0498,-0.7218,-0.1594,0.2967,0.0012
0.137047,-0.6841,-0.0498,-0.7218,-0.1594,0.2967,0.0012
0.137448,-0.6841,-0.0498,-0.7218,-0.1716,0.3028,0.0062
0.137835,-0.6579,-0.0656,-0.6713,-0.1716,0.3028,0.0062
0.138443,-0.6579,-0.0656,-0.6713,-0.1716,0.3028,0.0062
0.138853,-0.6579,-0.0656,-0.6713,-0.1814,0.3065,0.0147
0.139396,-0.6633,-0.0980,-0.6129,-0.1814,0.3065,0.0147
0.163327,-0.6633,-0.0980,-0.6129,-0.1814,0.3065,0.0147
0.164562,-0.6633,-0.0980,-0.6129,-0.1936,0.3077,0.0245
0.165783,-0.6368,-0.1180,-0.5577,-0.1936,0.3077,0.0245
0.166685,-0.6368,-0.1180,-0.5577,-0.1936,0.3077,0.0245
0.167314,-0.6368,-0.1180,-0.5577,-0.2046,0.3114,0.0318
0.167958,-0.5980,-0.1425,-0.4637,-0.2046,0.3114,0.0318
0.168876,-0.5980,-0.1425,-0.4637,-0.2046,0.3114,0.0318
0.169514,-0.5980,-0.1425,-0.4637,-0.2131,0.3125,0.0355
0.170234,-0.5621,-0.1496,-0.3755,-0.2131,0.3125,0.0355
0.171035,-0.5621,-0.1496,-0.3755,-0.2131,0.3125,0.0355
0.171647,-0.5621,-0.1496,-0.3755,-0.2192,0.3125,0.0403
0.172321,-0.5206,-0.1942,-0.2357,-0.2192,0.3125,0.0403
0.173130,-0.5206,-0.1942,-0.2357,-0.2192,0.3125,0.0403
0.173728,-0.5206,-0.1942,-0.2357,-0.2241,0.3102,0.0452
0.174441,-0.4571,-0.2001,-0.1361,-0.2241,0.3102,0.0452
0.175269,-0.4571,-0.2001,-0.1361,-0.2241,0.3102,0.0452
0.175888,-0.4571,-0.2001,-0.1361,-0.2302,0.3040,0.0477
0.176728,-0.3864,-0.2000,-0.0417,-0.2302,0.3040,0.0477
0.177611,-0.3864,-0.2000,-0.0417,-0.2302,0.3040,0.0477
0.178233,-0.3864,-0.2000,-0.0417,-0.2314,0.2943,0.0500
0.178947,-0.3083,-0.2422,0.0631,-0.2314,0.2943,0.0500
0.179687,-0.3083,-0.2422,0.0631,-0.2314,0.2943,0.0500
0.180387,-0.3083,-0.2422,0.0631,-0.2314,0.2820,0.0500
0.181157,-0.2586,-0.2621,0.1381,-0.2314,0.2820,0.0500
0.182024,-0.2586,-0.2621,0.1381,-0.2314,0.2820,0.0500
0.182675,-0.2586,-0.2621,0.1381,-0.2289,0.2662,0.0465
0.183492,-0.1942,-0.2663,0.1980,-0.2289,0.2662,0.0465
0.184323,-0.1942,-0.2663,0.1980,-0.2289,0.2662,0.0465
0.184973,-0.1942,-0.2663,0.1980,-0.2266,0.2478,0.0415
0.185579,-0.1637,-0.2708,0.2729,-0.2266,0.2478,0.0415
0.186434,-0.1637,-0.2708,0.2729,-0.2266,0.2478,0.0415
0.187031,-0.1637,-0.2708,0.2729,-0.2241,0.2295,0.0380
0.187751,-0.1697,-0.3022,0.3159,-0.2241,0.2295,0.0380
0.188635,-0.1697,-0.3022,0.3159,-0.2241,0.2295,0.0380
0.189251,-0.1697,-0.3022,0.3159,-0.2204,0.2100,0.0342
0.190096,-0.1264,-0.3324,0.3118,-0.2204,0.2100,0.0342
0.190870,-0.1264,-0.3324,0.3118,-0.2204,0.2100,0.0342
0.191491,-0.1264,-0.3324,0.3118,-0.2156,0.1892,0.0269
0.192200,-0.0997,-0.3437,0.3186,-0.2156,0.1892,0.0269
0.193059,-0.0997,-0.3437,0.3186,-0.2156,0.1892,0.0269
0.193668,-0.0997,-0.3437,0.3186,-0.2094,0.1660,0.0220
0.194646,-0.1025,-0.3499,0.3045,-0.2094,0.1660,0.0220
0.195422,-0.1025,-0.3499,0.3045,-0.2094,0.1660,0.0220
0.196016,-0.1025,-0.3499,0.3045,-0.2046,0.1440,0.0159
0.196849,-0.0917,-0.3743,0.3222,-0.2046,0.1440,0.0159
0.197591,-0.0917,-0.3743,0.3222,-0.2046,0.1440,0.0159
0.198195,-0.0917,-0.3743,0.3222,-0.1984,0.1220,0.0122
0.199009,-0.1122,-0.3637,0.3050,-0.1984,0.1220,0.0122
0.199801,-0.1122,-0.3637,0.3050,-0.1984,0.1220,0.0122
0.200508,-0.1122,-0.3637,0.3050,-0.1936,0.0964,0.0074
0.201243,-0.1590,-0.3274,0.3060,-0.1936,0.0964,0.0074
0.202026,-0.1590,-0.3274,0.3060,-0.1936,0.0964,0.0074
0.202750,-0.1590,-0.3274,0.3060,-0.1874,0.0707,0.0025
0.203306,-0.1425,-0.3375,0.3350,-0.1874,0.0707,0.0025
0.204145,-0.1425,-0.3375,0.3350,-0.1874,0.0707,0.0025
0.204708,-0.1425,-0.3375,0.3350,-0.1826,0.0414,-0.0012
0.205215,-0.1932,-0.3714,0.3379,-0.1826,0.0414,-0.0012
0.205993,-0.1932,-0.3714,0.3379,-0.1826,0.0414,-0.0012
0.206496,-0.1932,-0.3714,0.3379,-0.1777,0.0109,-0.0048
0.206999,-0.2343,-0.3475,0.2998,-0.1777,0.0109,-0.0048
0.207775,-0.2343,-0.3475,0.2998,-0.1777,0.0109,-0.0048
0.208394,-0.2343,-0.3475,0.2998,-0.1764,-0.0234,-0.0073
0.209065,-0.2469,-0.3712,0.2826,-0.1764,-0.0234,-0.0073
0.209830,-0.2469,-0.3712,0.2826,-0.1764,-0.0234,-0.0073
0.210322,-0.2469,-0.3712,0.2826,-0.1764,-0.0588,-0.0085
0.210822,-0.2676,-0.3784,0.1963,-0.1764,-0.0588,-0.0085
0.211529,-0.2676,-0.3784,0.1963,-0.1764,-0.0588,-0.0085
0.212122,-0.2676,-0.3784,0.1963,-0.1789,-0.0930,-0.0098
0.212836,-0.2903,-0.3395,0.1319,-0.1789,-0.0930,-0.0098
0.213597,-0.2903,-0.3395,0.1319,-0.1789,-0.0930,-0.0098
0.214551,-0.2903,-0.3395,0.1319,-0.1826,-0.1224,-0.0110
0.215598,-0.3312,-0.3395,0.0843,-0.1826,-0.1224,-0.0110
0.216368,-0.3312,-0.3395,0.0843,-0.1826,-0.1224,-0.0110
0.216882,-0.3312,-0.3395,0.0843,-0.1899,-0.1492,-0.0098
0.217382,-0.3633,-0.3060,0.0081,-0.1899,-0.1492,-0.0098
0.218092,-0.3633,-0.3060,0.0081,-0.1899,-0.1492,-0.0098
0.218622,-0.3633,-0.3060,0.0081,-0.1972,-0.1699,-0.0098
0.219268,-0.3943,-0.3081,-0.0501,-0.1972,-0.1699,-0.0098
0.220243,-0.3943,-0.3081,-0.0501,-0.1972,-0.1699,-0.0098
0.220780,-0.3943,-0.3081,-0.0501,-0.2058,-0.1871,-0.0048
0.221365,-0.3861,-0.2568,-0.1040,-0.2058,-0.1871,-0.0048
0.221978,-0.3861,-0.2568,-0.1040,-0.2058,-0.1871,-0.0048
0.222424,-0.3861,-0.2568,-0.1040,-0.2144,-0.2005,0.0025
0.222957,-0.3706,-0.2198,-0.1210,-0.2144,-0.2005,0.0025
0.223566,-0.3706,-0.2198,-0.1210,-0.2144,-0.2005,0.0025
0.224001,-0.3706,-0.2198,-0.1210,-0.2254,-0.2139,0.0074
0.224639,-0.3674,-0.1777,-0.1271,-0.2254,-0.2139,0.0074
0.225188,-0.3674,-0.1777,-0.1271,-0.2254,-0.2139,0.0074
0.225600,-0.3674,-0.1777,-0.1271,-0.2339,-0.2237,0.0122
0.226127,-0.3318,-0.1409,-0.1721,-0.2339,-0.2237,0.0122
0.226818,-0.3318,-0.1409,-0.1721,-0.2339,-0.2237,0.0122
0.227465,-0.3318,-0.1409,-0.1721,-0.2437,-0.2310,0.0232
0.230100,-0.2749,-0.1130,-0.1741,-0.2437,-0.2310,0.0232
0.231225,-0.2749,-0.1130,-0.1741,-0.2437,-0.2310,0.0232
0.231909,-0.2749,-0.1130,-0.1741,-0.2546,-0.2299,0.0293
0.232560,-0.2119,-0.1262,-0.2461,-0.2546,-0.2299,0.0293
0.233265,-0.2119,-0.1262,-0.2461,-0.2546,-0.2299,0.0293
0.233710,-0.2119,-0.1262,-0.2461,-0.2644,-0.2274,0.0342
0.234153,-0.1680,-0.0803,-0.2811,-0.2644,-0.2274,0.0342
0.234823,-0.1680,-0.0803,-0.2811,-0.2644,-0.2274,0.0342
0.235233,-0.1680,-0.0803,-0.2811,-0.2742,-0.2152,0.0415
0.235816,-0.0914,-0.0695,-0.3003,-0.2742,-0.2152,0.0415
0.236423,-0.0914,-0.0695,-0.3003,-0.2742,-0.2152,0.0415
0.236847,-0.0914,-0.0695,-0.3003,-0.2827,-0.2005,0.0490
0.237272,-0.0378,-0.0346,-0.3074,-0.2827,-0.2005,0.0490
0.237686,-0.0378,-0.0346,-0.3074,-0.2827,-0.2005,0.0490
0.238072,-0.0378,-0.0346,-0.3074,-0.2925,-0.1785,0.0550
0.238631,0.0220,-0.0454,-0.2905,-0.2925,-0.1785,0.0550
0.239151,0.0220,-0.0454,-0.2905,-0.2925,-0.1785,0.0550
0.239539,0.0220,-0.0454,-0.2905,-0.3011,-0.1554,0.0600
0.240116,0.0619,-0.0271,-0.2997,-0.3011,-0.1554,0.0600
0.240699,0.0619,-0.0271,-0.2997,-0.3011,-0.1554,0.0600
0.241129,0.0619,-0.0271,-0.2997,-0.3084,-0.1284,0.0648
0.241631,0.0743,-0.0177,-0.2759,-0.3084,-0.1284,0.0648
0.242159,0.0743,-0.0177,-0.2759,-0.3084,-0.1284,0.0648
0.242586,0.0743,-0.0177,-0.2759,-0.3132,-0.1004,0.0697
0.243053,0.1221,-0.0400,-0.2471,-0.3132,-0.1004,0.0697
0.243559,0.1221,-0.0400,-0.2471,-0.3132,-0.1004,0.0697
0.243980,0.1221,-0.0400,-0.2471,-0.3169,-0.0711,0.0720
0.244575,0.1829,-0.0790,-0.2014,-0.3169,-0.0711,0.0720
0.245085,0.1829,-0.0790,-0.2014,-0.3169,-0.0711,0.0720
0.245483,0.1829,-0.0790,-0.2014,-0.3194,-0.0404,0.0745
0.246000,0.2093,-0.1216,-0.1848,-0.3194,-0.0404,0.0745
0.246622,0.2093,-0.1216,-0.1848,-0.3194,-0.0404,0.0745
0.247016,0.2093,-0.1216,-0.1848,-0.3194,-0.0111,0.0745
0.247420,0.2688,-0.1241,-0.1392,-0.3194,-0.0111,0.0745
0.248027,0.2688,-0.1241,-0.1392,-0.3194,-0.0111,0.0745
0.248615,0.2688,-0.1241,-0.1392,-0.3169,0.0181,0.0758
0.249056,0.2884,-0.1562,-0.0647,-0.3169,0.0181,0.0758
0.249660,0.2884,-0.1562,-0.0647,-0.3169,0.0181,0.0758
0.250059,0.2884,-0.1562,-0.0647,-0.3145,0.0462,0.0758
0.250605,0.2834,-0.2263,-0.0124,-0.3145,0.0462,0.0758
0.251191,0.2834,-0.2263,-0.0124,-0.3145,0.0462,0.0758
0.251609,0.2834,-0.2263,-0.0124,-0.3121,0.0719,0.0758
0.252206,0.2769,-0.2010,0.0536,-0.3121,0.0719,0.0758
0.252772,0.2769,-0.2010,0.0536,-0.3121,0.0719,0.0758
0.253175,0.2769,-0.2010,0.0536,-0.3035,0.0976,0.0745
0.253689,0.3029,-0.2292,0.1066,-0.3035,0.0976,0.0745
0.254286,0.3029,-0.2292,0.1066,-0.3035,0.0976,0.0745
0.254696,0.3029,-0.2292,0.1066,-0.2937,0.1196,0.0758
0.255248,0.3072,-0.2275,0.1899,-0.2937,0.1196,0.0758
0.256611,0.3072,-0.2275,0.1899,-0.2937,0.1196,0.0758
0.257037,0.3072,-0.2275,0.1899,-0.2839,0.1404,0.0733
0.257572,0.3144,-0.2568,0.2375,-0.2839,0.1404,0.0733
0.258116,0.3144,-0.2568,0.2375,-0.2839,0.1404,0.0733
0.258527,0.3144,-0.2568,0.2375,-0.2717,0.1574,0.0720
0.259105,0.3678,-0.2349,0.2922,-0.2717,0.1574,0.0720
0.259732,0.3678,-0.2349,0.2922,-0.2717,0.1574,0.0720
0.260268,0.3678,-0.2349,0.2922,-0.2584,0.1697,0.0697
0.260820,0.3755,-0.2699,0.3020,-0.2584,0.1697,0.0697
0.261455,0.3755,-0.2699,0.3020,-0.2584,0.1697,0.0697
0.261848,0.3755,-0.2699,0.3020,-0.2474,0.1819,0.0648
0.262353,0.4103,-0.2763,0.3197,-0.2474,0.1819,0.0648
0.262930,0.4103,-0.2763,0.3197,-0.2474,0.1819,0.0648
0.263339,0.4103,-0.2763,0.3197,-0.2339,0.1917,0.0587
0.263760,0.4658,-0.2837,0.2936,-0.2339,0.1917,0.0587
0.264578,0.4658,-0.2837,0.2936,-0.2339,0.1917,0.0587
0.265029,0.4658,-0.2837,0.2936,-0.2217,0.1990,0.0525
0.265602,0.4634,-0.3022,0.2675,-0.2217,0.1990,0.0525
0.266139,0.4634,-0.3022,0.2675,-0.2217,0.1990,0.0525
0.266539,0.4634,-0.3022,0.2675,-0.2069,0.2062,0.0440
0.267101,0.5045,-0.2641,0.2344,-0.2069,0.2062,0.0440
0.307129,0.5045,-0.2641,0.2344,-0.2069,0.2062,0.0440
0.307639,0.5045,-0.2641,0.2344,-0.1959,0.2124,0.0355
0.308315,0.5541,-0.2691,0.1934,-0.1959,0.2124,0.0355
0.309028,0.5541,-0.2691,0.1934,-0.1959,0.2124,0.0355
0.309448,0.5541,-0.2691,0.1934,-0.1874,0.2222,0.0269
0.309971,0.5411,-0.2760,0.1484,-0.1874,0.2222,0.0269
0.310550,0.5411,-0.2760,0.1484,-0.1874,0.2222,0.0269
0.310946,0.5411,-0.2760,0.1484,-0.1801,0.2320,0.0183
0.311440,0.5402,-0.2690,0.0583,-0.1801,0.2320,0.0183
0.311993,0.5402,-0.2690,0.0583,-0.1801,0.2320,0.0183
0.312500,0.5402,-0.2690,0.0583,-0.1752,0.2442,0.0073
0.312990,0.5744,-0.2679,0.0056,-0.1752,0.2442,0.0073
0.313435,0.5744,-0.2679,0.0056,-0.1752,0.2442,0.0073
0.313818,0.5744,-0.2679,0.0056,-0.1741,0.2540,-0.0036
0.314246,0.5778,-0.2484,-0.0439,-0.1741,0.2540,-0.0036
0.314859,0.5778,-0.2484,-0.0439,-0.1741,0.2540,-0.0036
0.315259,0.5778,-0.2484,-0.0439,-0.1741,0.2662,-0.0122
0.315653,0.5302,-0.2213,-0.1002,-0.1741,0.2662,-0.0122
0.316247,0.5302,-0.2213,-0.1002,-0.1741,0.2662,-0.0122
0.316674,0.5302,-0.2213,-0.1002,-0.1764,0.2760,-0.0195
0.317209,0.4875,-0.2092,-0.1203,-0.1764,0.2760,-0.0195
0.317790,0.4875,-0.2092,-0.1203,-0.1764,0.2760,-0.0195
0.318209,0.4875,-0.2092,-0.1203,-0.1826,0.2857,-0.0268
0.318683,0.4462,-0.1753,-0.1304,-0.1826,0.2857,-0.0268
0.319242,0.4462,-0.1753,-0.1304,-0.1826,0.2857,-0.0268
0.319644,0.4462,-0.1753,-0.1304,-0.1899,0.2930,-0.0318
0.320193,0.3883,-0.1582,-0.1056,-0.1899,0.2930,-0.0318
0.320768,0.3883,-0.1582,-0.1056,-0.1899,0.2930,-0.0318
0.321156,0.3883,-0.1582,-0.1056,-0.1972,0.2992,-0.0366
0.321749,0.3180,-0.1034,-0.1087,-0.1972,0.2992,-0.0366
0.322314,0.3180,-0.1034,-0.1087,-0.1972,0.2992,-0.0366
0.322725,0.3180,-0.1034,-0.1087,-0.2058,0.3040,-0.0390
0.323132,0.2016,-0.0882,-0.0838,-0.2058,0.3040,-0.0390
0.323701,0.2016,-0.0882,-0.0838,-0.2058,0.3040,-0.0390
0.324222,0.2016,-0.0882,-0.0838,-0.2156,0.3090,-0.0390
0.324739,0.1029,-0.0005,-0.0516,-0.2156,0.3090,-0.0390
0.325253,0.1029,-0.0005,-0.0516,-0.2156,0.3090,-0.0390
0.325640,0.1029,-0.0005,-0.0516,-0.2254,0.3138,-0.0366
0.326033,0.0023,0.0163,-0.0375,-0.2254,0.3138,-0.0366
